unique_id,core_id,citing_title,citing_author,cited_title,cited_author,citation_context,citation_class_label,citation_influence_label
CC851,74390377,Green Supply Chain Management Enablers: Mixed Methods Research,Rameshwar Dubey,An ISM approach for the barrier analysis in implementing green supply chain management,Mathiyazhagan,"There is a rich body of literature on enablers of GSCM implementation and their interrelationships (Ali and Govindan, 2011;Large and Thomsen, 2011;#AUTHOR_TAG et al",0,0
CC852,74390377,Green Supply Chain Management Enablers: Mixed Methods Research,Rameshwar Dubey,Does sustainable supplier cooperation affect performance Examining implications for the triple bottom line,Hollos,"2012;Giovanni, 2012;#AUTHOR_TAG et al., 2012; Gimenez et al.2012;Paulraj and de Jong, 2011;Awaysheh and Klassen, 2010), looking at, for instance, the effect of internal or external environmental practices on the triple bottom line (Giovanni, 2012) and economic performance (Giovanni and Vinzi, 2012) or the role of supplier collaboration in sustainable performance ( #AUTHOR_TAG et al., 2012)",5,0
CC853,74390377,Green Supply Chain Management Enablers: Mixed Methods Research,Rameshwar Dubey,The servitization of manufacturing,Lightfoot,"SLR is a quite popular methodology in medical science, however in recent years it has seen significant growth in management fields ( #AUTHOR_TAG et al",5,1
CC854,74390377,Green Supply Chain Management Enablers: Mixed Methods Research,Rameshwar Dubey,Green supply chain management practices impact on performance Supply Chain Management,Green,"Realising the need to incorporate sustainability and the triple bottom line (Kleindorfer et al., 2005) as part of their strategic intent, companies focus on assessing the economic, environmental, and social impact of their activities and highlighting the relationship between sustainability and performance ( Leppelt et al., 2013;#AUTHOR_TAG et al., 2012;Burritt and Schaltegger, 2012;Subramanian and Gunasekaran, 2015)",0,1
CC855,74390377,Green Supply Chain Management Enablers: Mixed Methods Research,Rameshwar Dubey,Alternative Ways of Seeking Knowledge in Consumer Research,Hudson,"#AUTHOR_TAG and Ozanne (1988) suggest that although research paradigm incommensurability exists, it does not imply that ""the two approaches cannot peacefully coexist or that other middleground approaches cannot or should not be developed"" (p",5,0
CC856,74390377,Green Supply Chain Management Enablers: Mixed Methods Research,Rameshwar Dubey,Extending sustainability to suppliers a systematic literature review Supply Chain Management,Gimenez,"Firms that engage in establishing strong relationships with suppliers enjoy superior performance (Giannakis, 2007;Reuter et al., 2010;#AUTHOR_TAG and Tachizawa, 2012;Burritt and Schaltegger, 2012)",0,1
CC857,74390377,Green Supply Chain Management Enablers: Mixed Methods Research,Rameshwar Dubey,Performance measurement of supplier relationships Supply Chain Management,Giannakis,"Firms that engage in establishing strong relationships with suppliers enjoy superior performance (#AUTHOR_TAG, 2007;Reuter et al., 2010;Gimenez and Tachizawa, 2012;Burritt and Schaltegger, 2012)",5,0
CC858,74390377,Green Supply Chain Management Enablers: Mixed Methods Research,Rameshwar Dubey,Renaissance of case research as a scientific method,Ketokivi,"In recent years the use of the case study approach has attracted interest in the operations and supply chain management community ( #AUTHOR_TAG and Choi, 2014)",4,1
CC859,74390377,Green Supply Chain Management Enablers: Mixed Methods Research,Rameshwar Dubey,Strategic Structural Contingency and Institutional Explanations in the Adoption of Innovative Manufacturing Practices,Ketokivi,"Our hypotheses were all supported; in particular our study highlights the importance of institutional pressures ( #AUTHOR_TAG and Schroeder, 2004;Ketchen and Hult, 2007;Liu et al., 2010;Sarkis et al., 2011;Bhakoo and Choi, 2013;Kauppi, 2013;Dubey et al",5,1
CC860,74390377,Green Supply Chain Management Enablers: Mixed Methods Research,Rameshwar Dubey,Sector diversity in Green Information Technology practices Technology Acceptance Model perspective,Akman,"In a recent study, #AUTHOR_TAG and Mishra (2015) discuss the diversity between public and private sectors in GTA using the technology acceptance model",2,0
CC861,74390377,Green Supply Chain Management Enablers: Mixed Methods Research,Rameshwar Dubey,Drivers of green supply management performance Evidence from Germany,Large,"There is a rich body of literature on enablers of GSCM implementation and their interrelationships (Ali and Govindan, 2011;#AUTHOR_TAG and Thomsen, 2011;Mathiyazhagan et al",5,0
CC862,74390377,Green Supply Chain Management Enablers: Mixed Methods Research,Rameshwar Dubey,Sustainability management beyond organizational boundaries sustainable supplier relationship management in the chemical industry,Leppelt,"Realising the need to incorporate sustainability and the triple bottom line (Kleindorfer et al., 2005) as part of their strategic intent, companies focus on assessing the economic, environmental, and social impact of their activities and highlighting the relationship between sustainability and performance ( #AUTHOR_TAG et al., 2013;Green et al., 2012;Burritt and Schaltegger, 2012;Subramanian and Gunasekaran, 2015)",5,0
CC863,74390377,Green Supply Chain Management Enablers: Mixed Methods Research,Rameshwar Dubey,Special Issue on Sustainable development of manufacturing and services,Gunasekaran,"There is growing trend among the companies to link green practices with their corporate strategies (see #AUTHOR_TAG and Gallear, 2012;Sarkis et al",5,0
CC864,74390377,Green Supply Chain Management Enablers: Mixed Methods Research,Rameshwar Dubey,Measuring Nonresponse Bias in Customer Service Mail Surveys,Lambert,"Armstrong and Overton 1977;#AUTHOR_TAG and Harrington 1990;Chen and Paulraj 2004), the final sample was ranked according to the date each response was received and split into equally sized groups",5,1
CC865,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,Ethical boundary work in the infertility clinic,Frith,#AUTHOR_TAG have underscored the routine engagement with ethical issues that constitutes clinical practice within the infertility clinic,0,1
CC866,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,On sociology and STS,Law,"What is perhaps different in STS is its predominant emphasis on the use of case studies to produce theory, rather than testing theory using cases; however, this is perhaps a difference in perspective and approach rather than an indication of sharp boundaries between STS and (for instance) anthropology and sociology #AUTHOR_TAG",0,0
CC867,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,The coproduction of moral discourse in U S Community psychiatry,Brodwin,"As anthropologist  #AUTHOR_TAG has demonstrated, for instance, professional ethics and moral discourse intertwine in US psychiatry: sedimenting within clinical work, transforming practice, and being reshaped in the process",0,1
CC868,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,The body multiple Ontology in medical practice,Mol,"In turn, articulations of benefit itself come to be a function of the nature of disease as mediated and understood through biomedical technique #AUTHOR_TAG",0,0
CC869,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,A strategy to improve priority setting in health care institutions,Martin,"As bioethicists #AUTHOR_TAG point out, priority setting in medicine must include some form of descriptive analysis, and empirical STS research can help to create a new vantage point from which the use of resources can be viewed.",0,1
CC870,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,Connecting neuroscience and law Anticipatory discourse and the role of sociotechnical imaginaries,Pickersgill,"These translations rely not solely on particular perceptions of the technology, but also ideas and assumptions about society and socio-legal processes that may be questionable-yet which nevertheless can become reified through performance #AUTHOR_TAG",0,1
CC871,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,When experiments travel Clinical trials and the global search for human subjects,Petryna,"For instance, #AUTHOR_TAG's work on the outsourcing of clinical trials to middle and low income countries has revealed a range of problematic developments, including biased trial designs that ensure drugs look safer and more efficacious, and proceduralism in ethical review and administration that ''can hide contextual uncertainties'' [50: 187]",0,1
CC872,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,Public bioethics and public engagement The politics of proper talk,Moore,"Particular foci of work in this vein are explorations of the place, role and impact of public bioethics in policy and biomedicine [32,#AUTHOR_TAG,61,62], and examinations of the mutual reinforcement-and perhaps co-production-of social and epistemic innovation in regards to controversial and/or promissory technoscience [22,23]",3,1
CC873,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,The lying brain Lie detection in science and science fiction,Littlefield,"As Melissa #AUTHOR_TAG  has documented, MRI has left the hospitals and laboratories where it is more commonly located, and can now be found in the courts",0,1
CC874,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,Feminist bioethics and psychiatry,Martin,"For instance, STS indictments of bioethics that it is 'too close' to science recall some internal critiques, including those from feminist bioethicists who have sought especially deep critical engagement with biomedical institutions and practices [#AUTHOR_TAG,59,60] and bioethical scholarship itself [42,57,58]",0,0
CC875,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,Research engagement and public bioethics promoting socially robust science,Pickersgill,"In so doing, opportunities for more democratic forms of bioethical deliberation are also restricted #AUTHOR_TAG",3,1
CC876,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,Promising therapies Neuroscience clinical practice and the treatment of psychopathy,Pickersgill,"Within the clinic, neurological explanations for opaque conditions can sometimes have traction as a framework through which to deal with the uncertainties associated with them #AUTHOR_TAG.",0,1
CC877,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,Shifting subject positions Experts and lay people in public dialogue,Kerr,"Yet, often an expert-lay divide is perpetuated which closes down opportunities for more reflexive debate #AUTHOR_TAG",3,1
CC878,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,Opening black boxes Science technology and society,Pinch,"As the so-called 'Science Wars' of the 1990 s might remind us [70], influential individuals do not always take kindly to having the 'black box' #AUTHOR_TAG of their work unpacked and its contents inspected",0,1
CC879,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,Debating human genetics Contemporary issues in public policy and ethics,Plows,"As STS scholars have shown, publics can be both knowledgeable about biomedicine and willing to engage in sustained debate and analysis about issues that bioethicists are grappling with [34,#AUTHOR_TAG]; limiting participation is thus unfortunate not only for democractic reasons, but also because potentially 'useful' contributions from those outside the academiy remain unheard",0,1
CC880,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,What feminism can do for bioethics,Purdy,"For instance, STS indictments of bioethics that it is 'too close' to science recall some internal critiques, including those from feminist bioethicists who have sought especially deep critical engagement with biomedical institutions and practices [44,59,60] and bioethical scholarship itself [42,#AUTHOR_TAG,58]",0,0
CC881,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,The concept of a feminist bioethics,Rawlinson,"For instance, STS indictments of bioethics that it is 'too close' to science recall some internal critiques, including those from feminist bioethicists who have sought especially deep critical engagement with biomedical institutions and practices [44,59,60] and bioethical scholarship itself [42,57,#AUTHOR_TAG]",0,0
CC882,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,Feminism and public health ethics,Rogers,"For instance, STS indictments of bioethics that it is 'too close' to science recall some internal critiques, including those from feminist bioethicists who have sought especially deep critical engagement with biomedical institutions and practices [44,#AUTHOR_TAG,60] and bioethical scholarship itself [42,57,58]",0,0
CC883,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,Feminism law and bioethics,Rothenberg,"For instance, STS indictments of bioethics that it is 'too close' to science recall some internal critiques, including those from feminist bioethicists who have sought especially deep critical engagement with biomedical institutions and practices [44,59,#AUTHOR_TAG] and bioethical scholarship itself [42,57,58]",0,0
CC884,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,Will the real boy please behave Dosing dilemmas for parents of boys with ADHD,Singh,"Expanding the Bioethical GazeThe considerations of agency and autonomy that are so central to ethical appraisals of biomedical technologies are likewise key issues in relation to psychopharmaceuticals [15,#AUTHOR_TAG]",3,1
CC885,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,Cryptic coercion,Singh,"Rather, as Abadie [1] starkly illustrates, participation in trials in the US can likewise involve what #AUTHOR_TAG  might call 'cryptic coercion'-as well as more overt forms",5,1
CC886,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,Unpacking the spare embryo Facilitating stem cell research in a moral landscape,Svendsen,"Within this field, the collection of 'spare embryos' is central to research; yet, the construal of an embryo as 'spare' must be achieved through careful ethical argumentation and deliberation which is itself experimental [14,#AUTHOR_TAG]",0,0
CC887,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,Varieties of goodness in high tech home care,Willems,"As pointed out by  #AUTHOR_TAG, a medical ethicist with an STS-orientation, the introduction of novel technologies helps to constitute new kinds of caring practice",3,1
CC888,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,Why moral philosophers are not and should not be moral experts,Archard,Several other terms and phrases used in STS that a range of practitioners from other disciplines may be familiar with also have specific meanings when deployed within the field's specialist journals #AUTHOR_TAG ,0,1
CC889,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,A nice derangement of epistemes Post positivist in the study of science from Quine to Latour,Zammito,"As the so-called 'Science Wars' of the 1990 s might remind us #AUTHOR_TAG, influential individuals do not always take kindly to having the 'black box' [55] of their work unpacked and its contents inspected",0,1
CC890,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,Drawing the line An analysis of lay people s discussions about the new genetics,Kerr,"As STS scholars have shown, publics can be both knowledgeable about biomedicine and willing to engage in sustained debate and analysis about issues that bioethicists are grappling with [#AUTHOR_TAG,56]; limiting participation is thus unfortunate not only for democractic reasons, but also because potentially 'useful' contributions from those outside the academiy remain unheard",3,1
CC891,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,The ethical case against ethical regulation in humanities and social science research,Dingwall,"Moreover, the attention of STS researchers to bioethics can, to an extent, be viewed as symptomatic of a wider debate within the social sciences about ethics regulation (see [#AUTHOR_TAG,20])",3,1
CC892,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,Picturing personhood Brain scans and biomedical identity,Dumit,"For instance, visualisation technologies like positron emission tomography (PET) can support new, explicitly brain-based notions of subjective distress that have had evident effects on activism and public health campaigns #AUTHOR_TAG",3,1
CC893,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,Pharmaceutical self The global shaping of experience in an age of psychopharmacology,Ecks,"As #AUTHOR_TAG [12] vividly shows, drugs like antidepressants have sociotopic as well as psychotropic effects: their use reshapes the spaces within which individuals deemed pathological are allowed to inhabit or enabled to use",0,0
CC894,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,The meanings of science Conversations with geneticists,Egorova,"This has long been a concern of STS scholars, who have shown extensively how scientists have views on the impact of their research on wider society but nevertheless seek to demarcate these from their professional work [#AUTHOR_TAG,33,49,54]",0,0
CC895,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,Fresh or frozen Classifying spare embryos for donation to human embryonic stem cell research,Ehrich,"Within this field, the collection of 'spare embryos' is central to research; yet, the construal of an embryo as 'spare' must be achieved through careful ethical argumentation and deliberation which is itself experimental [#AUTHOR_TAG,66]",0,1
CC896,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,Better than well American medicine meets the American dream,Elliott,"Expanding the Bioethical GazeThe considerations of agency and autonomy that are so central to ethical appraisals of biomedical technologies are likewise key issues in relation to psychopharmaceuticals [#AUTHOR_TAG,64]",0,1
CC897,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,Field of dreams A social history of neuroethics,Conrad,"Here, the reciprocal formation of neuroscience and neuroethics is a salient case in point [6,#AUTHOR_TAG].",0,1
CC898,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,Against the ethicists On the evils of ethical regulation,Hammersley,"Moreover, the attention of STS researchers to bioethics can, to an extent, be viewed as symptomatic of a wider debate within the social sciences about ethics regulation (see [10,#AUTHOR_TAG])",0,0
CC899,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,Context ethics and pharmacogenetics,Hedgecoe,"Indeed, ethical issues may play a key role in the implementation of new technologies within the clinic #AUTHOR_TAG",0,1
CC900,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,The drugs don t work Expectations and the social shaping of pharmacogenetics,Hedgecoe,"Particular foci of work in this vein are explorations of the place, role and impact of public bioethics in policy and biomedicine [32,48,61,62], and examinations of the mutual reinforcement-and perhaps co-production-of social and epistemic innovation in regards to controversial and/or promissory technoscience [22,#AUTHOR_TAG]",5,1
CC901,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,Ethics wars Reflections on the antagonism between bioethicists and social science observers of biomedicine,Hoeyer,"Science and technology studies (STS) is one such tradition that is articulating with bioethics, though sometimes fractiously #AUTHOR_TAG",0,0
CC902,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,Tradable body parts How bone and recycled prosthetic devices acquire a price without forming a market,Hooeyer,"For example, #AUTHOR_TAG has shown how moral qualms around trade in human body parts are managed through systems of 'compensation' which ascribe value to biomaterials without the formation of 'markets', and Frith et al",0,0
CC903,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,Encounters with experience Empirical bioethics and the future,Ives,"This is reflected in and further stimulated by recent moves towards 'empirical bioethics' [#AUTHOR_TAG,27,40]",0,1
CC904,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,Pharmaceutical self The global shaping of experience in an age of psychopharmacology,Jenkins,"Psychopharmaceuticals themselves are circulating globally, and being positioned not just as remedies for previously unrecognised psychic ailments, but also as tools to fix economic concerns such as 'presenteeism' #AUTHOR_TAG",0,0
CC905,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,Magnetic appeal MRI and the myth of transparency,Joyce,"Casting New LightIn regards to the former, methods of visualising the interior of the body-such as magnetic resonance imaging (MRI)-have been shown to be ascribed an authority which encourages their use even when they are costly and do not demonstrate clear therapeutic benefit #AUTHOR_TAG",0,1
CC906,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,Public bioethics and publics Consensus boundaries and participation in biomedical science policy,Kelly,"Particular foci of work in this vein are explorations of the place, role and impact of public bioethics in policy and biomedicine [#AUTHOR_TAG,48,61,62], and examinations of the mutual reinforcement-and perhaps co-production-of social and epistemic innovation in regards to controversial and/or promissory technoscience [22,23]",0,1
CC907,81857737,"From Implications to Dimensions: Science, Medicine and Ethics in Society",Martyn Pickersgill,Social science and bioethics The way forward,Vries,"Science and technology studies (STS) is one such tradition that is articulating with bioethics, though sometimes fractiously [#AUTHOR_TAG,24]",0,0
CC908,24935271,Massive Stars in the Galaxies of the Local Group,Philip Massey,Massive Stars From Pop III and GRBs to the Milk y Way,Oey,"Secondly, these massive stars affect the overall evolution and properties of the galaxies themselves, through three ""feedback"" mechanisms (see, e.g., #AUTHOR_TAG &amp; Clarke 2009)",0,0
CC909,81846122,Isotopic analysis of cyanobacterial nitrogen fixation associated with subarctic lichen and bryophyte species,Konstantin Gavazov,Ecosystem feedbacks and nitrogen fixation in boreal forests,Deluca,"Fixation rates also depend on the successional age of boreal forests via differences in environmental moisture, nutrition and possible other factors #AUTHOR_TAG ",0,1
CC910,81846122,Isotopic analysis of cyanobacterial nitrogen fixation associated with subarctic lichen and bryophyte species,Konstantin Gavazov,The role of bryophytes and lichens in polar ecosystems,Longton,"Indeed, bryophytes and lichens are of particular importance in cold biomes such as the Arctic tundra (#AUTHOR_TAG 1997), where they are key contributors to green biomass and control soil hydrology, temperatures and chemistry ",0,1
CC911,81846122,Isotopic analysis of cyanobacterial nitrogen fixation associated with subarctic lichen and bryophyte species,Konstantin Gavazov,Nitrogen fixation in Arctic vegetation and soils from Svalbard,Solheim,Since nitrogen is a principal limiting environmental factor for plant growth and soil organic matter turnover in polar regions (Longton 1988) and biological nitrogen fixation there occurs mostly in cyanobacteria ( #AUTHOR_TAG et al,0,1
CC912,81846122,Isotopic analysis of cyanobacterial nitrogen fixation associated with subarctic lichen and bryophyte species,Konstantin Gavazov,The influence of abiotic factors on biological nitrogen fixation in different types of vegetation in the High Arctic,Zielke,A great deal of variation in nitrogen fixation of cyanobacterial bryophytes has been attributed to abiotic factors; #AUTHOR_TAG et al,0,1
CC913,81846122,Isotopic analysis of cyanobacterial nitrogen fixation associated with subarctic lichen and bryophyte species,Konstantin Gavazov,Nitrogen its metabolism and potential contribution to ecosystems,Nash,"In lichens, cyanobacteria are a symbiont which provide their fungal partner with nitrogen from fixed atmospheric N 2 in exchange for physical protection and-in the case of tripartite lichens-from carbohydrates in the fungi (#AUTHOR_TAG 1996)",0,0
CC914,81846122,Isotopic analysis of cyanobacterial nitrogen fixation associated with subarctic lichen and bryophyte species,Konstantin Gavazov,Experimental design and data analysis for biologists,Quinn,"All vials were placed randomly on three trays, representing statistical blocks (#AUTHOR_TAG and Keough 2002), which corresponded to the three valleys the samples had been collected from",5,0
CC915,81846122,Isotopic analysis of cyanobacterial nitrogen fixation associated with subarctic lichen and bryophyte species,Konstantin Gavazov,Nitrogen metabolism In Galun M ed Handbook of lichenology,Rai,"It is interesting to note that the two lichen species showed also, correspondingly to their individual fixation rates, the highest tissue N-content, which can be a result of intense incorporation of ammonium derived from cyanobacteria by the mycobiont (#AUTHOR_TAG 1988)",0,0
CC916,81846122,Isotopic analysis of cyanobacterial nitrogen fixation associated with subarctic lichen and bryophyte species,Konstantin Gavazov,The assessment of nitrogen fixation and throughput by lichens 1 The use of a controlled environment chamber to relate acetylene reduction estimates to nitrogen fixation,Millbank,Theoretical stoichiometric ratio of ethylene to nitrogen (3:2) is rarely attained and must always be corrected by parallel uptake of labelled 15 N 2 for each organism and possibly location (Basilier 1980;#AUTHOR_TAG 1981),2,1
CC917,81846122,Isotopic analysis of cyanobacterial nitrogen fixation associated with subarctic lichen and bryophyte species,Konstantin Gavazov,Chemical constituents and biochemistry,Mues,"Liverworts are known for rich composition of secondary compounds (Asakawa 1995(Asakawa , 2004,#AUTHOR_TAG 2000), many of which exhibit antimicrobial properties (Asakawa 2008)",1,0
CC918,81846122,Isotopic analysis of cyanobacterial nitrogen fixation associated with subarctic lichen and bryophyte species,Konstantin Gavazov,15 N natural abundances and N use by tundra plants,Nadelhoffer,"Moss was cut out to a depth of 6 cm below the surface, and thus potentially included old litter material, which might be enriched with the heavier nitrogen isotope as a result of discrimination during litter decomposition ( #AUTHOR_TAG et al",1,0
CC919,81846122,Isotopic analysis of cyanobacterial nitrogen fixation associated with subarctic lichen and bryophyte species,Konstantin Gavazov,Cyanobacteriumplant symbioses,Rai,Even though extensive information is available on cyanobacteria-plant symbioses (including therein liverworts and hornworts) (#AUTHOR_TAG et al,0,0
CC920,81846122,Isotopic analysis of cyanobacterial nitrogen fixation associated with subarctic lichen and bryophyte species,Konstantin Gavazov,Nitrogen metabolism in lichens 7 Nitrogenase activity and heterocyst frequency in lichens with blue green phycobionts,Hitch,"A study by #AUTHOR_TAG (1975) reports for Peltigera aphthosa and Nephroma arcticum 21.1% and 14.1% heterocyst frequencies respectively, whereas in bipartite cyanolichens heterocysts form on average 4% of the total algal cell population",0,0
CC921,81846122,Isotopic analysis of cyanobacterial nitrogen fixation associated with subarctic lichen and bryophyte species,Konstantin Gavazov,Associations between arctic cyanobacteria and mosses,Solheim,"The technique, described in detail by #AUTHOR_TAG et al",5,1
CC922,81846122,Isotopic analysis of cyanobacterial nitrogen fixation associated with subarctic lichen and bryophyte species,Konstantin Gavazov,Effects of enhanced UV B radiation on nitrogen fixation in arctic ecosystems,Solheim,"Experimental longterm increase in UV-B radiation, simulating atmospheric ozone depletion, reduces N 2 fixation activity in Arctic mosses, but does not affect it in sub-Arctic ones ( #AUTHOR_TAG et al",0,0
CC923,81846122,Isotopic analysis of cyanobacterial nitrogen fixation associated with subarctic lichen and bryophyte species,Konstantin Gavazov,Land plant ecology on the basis of functional traits,Westoby,"IntroductionThrough the quantification of interspecific variation in plant functional traits, comparative plant ecology has gained momentum in explaining species distributions, tradeoffs in biochemistry and physiology, as well as whole-ecosystem processes (#AUTHOR_TAG and Wright 2006)",0,0
CC924,81846122,Isotopic analysis of cyanobacterial nitrogen fixation associated with subarctic lichen and bryophyte species,Konstantin Gavazov,Chemical constituents of the bryophytes,Asakawa,"Liverworts are known for rich composition of secondary compounds (#AUTHOR_TAG 1995, Mues 2000), many of which exhibit antimicrobial properties",1,0
CC925,81846122,Isotopic analysis of cyanobacterial nitrogen fixation associated with subarctic lichen and bryophyte species,Konstantin Gavazov,Growth in two foliose tripartite lichens Nephroma arcticum and Peltigera aphthosa empirical modelling of external vs internal factors,Dahlman,"For lichens, oven-dry weight of individual thalli was expressed per unit surface area of fully expanded thalli (thallus specific weight) as in #AUTHOR_TAG and Palmqvist (2003)",0,0
CC926,81846122,Isotopic analysis of cyanobacterial nitrogen fixation associated with subarctic lichen and bryophyte species,Konstantin Gavazov,Does atmospheric deposition of nitrogen threaten Swedish forests ,Binkley,"In comparison, atmospheric deposition levels of nitrate (NO y ) and ammonia (NH x ), as reported in a survey by the Swedish Environmental Research Institute, are less than 0.4 g N m 2 yr 1 for the region of North Sweden (#AUTHOR_TAG and Hogberg 1997)",0,0
CC927,81846122,Isotopic analysis of cyanobacterial nitrogen fixation associated with subarctic lichen and bryophyte species,Konstantin Gavazov,Fixation and uptake of nitrogen in sphagnum blue green algal associations,Basilier,Theoretical stoichiometric ratio of ethylene to nitrogen (3:2) is rarely attained and must always be corrected by parallel uptake of labelled 15 N 2 for each organism and possibly location (#AUTHOR_TAG 1980;Millbank 1981),2,1
CC928,81846122,Isotopic analysis of cyanobacterial nitrogen fixation associated with subarctic lichen and bryophyte species,Konstantin Gavazov,A handbook of protocols for standardised and easy measurement of plant functional traits worldwide,Cornelissen,In contrast to the effort put into developing extensive international methodological protocols and databases for quantitative analysis of vascular plant traits ( #AUTHOR_TAG et al,0,1
CC929,81846122,Isotopic analysis of cyanobacterial nitrogen fixation associated with subarctic lichen and bryophyte species,Konstantin Gavazov,Comparative cryptogam ecology a review of bryophyte and lichen traits that drive biogeochemistry,Cornelissen,"Indeed, bryophytes and lichens are of particular importance in cold biomes such as the Arctic tundra (Longton 1997), where they are key contributors to green biomass and control soil hydrology, temperatures and chemistry (#AUTHOR_TAG et al",0,1
CC930,81846122,Isotopic analysis of cyanobacterial nitrogen fixation associated with subarctic lichen and bryophyte species,Konstantin Gavazov,Discovering role of lichens in nitrogen cycle in boreal arctic ecosystems,Crittenden,"These data together ascertain the significance of biological N 2 fixation to the N-limited vegetation in the Subarctic ( #AUTHOR_TAG and Kershaw 1978).In conclusion, our multispecies comparison of N 2 fixation rates of cryptogams, both under standardised conditions and in situ, applying a direct nitrogen detection method, has provided strong evidence for differential nitrogen input by cryptogam taxa in the Subarctic, and substantiates their importance to the nitrogen economy of these cold biomes",1,1
CC931,81846122,Isotopic analysis of cyanobacterial nitrogen fixation associated with subarctic lichen and bryophyte species,Konstantin Gavazov,A new nitrogen fixing cyanophyte hepatic association Nostoc and Porella,Dalton,One aspect of the latter is their ability to form symbiotic relationships with cyanobacteria (#AUTHOR_TAG and Chatfield 1985;During and Van Tooren 1990; Henriksson et al,0,0
CC932,81846122,Isotopic analysis of cyanobacterial nitrogen fixation associated with subarctic lichen and bryophyte species,Konstantin Gavazov,Quantifying nitrogen fixation in feather moss carpets of boreal forests,Deluca,"Even the widely applied technique for measuring N 2 fixation rates by means of acetylene reduction capacity provides idiosyncratic data, unless calibrated for each analysis by means of 15 N 2 labelled gas ( #AUTHOR_TAG",5,1
CC933,81846122,Isotopic analysis of cyanobacterial nitrogen fixation associated with subarctic lichen and bryophyte species,Konstantin Gavazov,Constraints to nitrogen fixation by cryptogamic crusts in a polar desert ecosystem,Dickson,Most bryophytes have a high water retention capacity and thus provide a stable and favourable habitat for cyanobacterial growth and N 2 fixation activity (#AUTHOR_TAG 2000),0,1
